fixture_id,league,league_id,season,match_date,match_time,home_team,away_team,source,fetched_at_utc
odds_api_io_61623902,spain-laliga-2,spain-laliga-2,upcoming,2026-05-15,18:30,CD Castellon,Cadiz CF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67692234,australia-nsw-league-two,australia-nsw-league-two,upcoming,2026-05-15,10:00,Central Coast United FC,Inner West Hawks FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68042490,paraguay-division-de-honor-apertura,paraguay-division-de-honor-apertura,upcoming,2026-05-15,12:30,Club Olimpia,Recoleta FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66854756,ireland-first-division,ireland-first-division,upcoming,2026-05-15,18:45,Cobh Ramblers,Athlone Town AFC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61623898,spain-laliga-2,spain-laliga-2,upcoming,2026-05-15,19:00,Cordoba CF,Albacete Balompie,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71380914,turkiye-1-lig,turkiye-1-lig,upcoming,2026-05-15,17:00,Corum FK,Bodrum FK,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68995148,china-chinese-super-league,china-chinese-super-league,upcoming,2026-05-15,12:00,Dalian Yingbo FC,Qingdao West Coast FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_64055883,saudi-arabia-saudi-pro-league,saudi-arabia-saudi-pro-league,upcoming,2026-05-15,16:15,Damac FC,Al-Fayha FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68160142,australia-victoria-npl,australia-victoria-npl,upcoming,2026-05-15,09:45,Dandenong City SC,Oakleigh Cannons,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62117366,france-national,france-national,upcoming,2026-05-15,17:30,Dijon FCO,US Orleans,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70926672,ethiopia-premier-league,ethiopia-premier-league,upcoming,2026-05-15,13:00,Dire Dawa Kenema,Bahir Dar Kenema FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66854048,ireland-premier-division,ireland-premier-division,upcoming,2026-05-15,19:00,Dundalk FC,Shamrock Rovers,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401304,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-15,00:30,EC Vitoria BA,CR Flamengo RJ,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71343370,cyprus-1st-division,cyprus-1st-division,upcoming,2026-05-15,16:00,Ethnikos Achnas FC,Omonia Aradippou,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71056744,hungary-nb-i-women,hungary-nb-i-women,upcoming,2026-05-15,13:00,ETO FC Gyor,Pecsi MFC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66627494,switzerland-challenge-league,switzerland-challenge-league,upcoming,2026-05-15,18:15,Etoile Carouge FC,AC Bellinzona,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67343112,hungary-u19-national,hungary-u19-national,upcoming,2026-05-15,12:00,Ferencvarosi TC,Illes Akademia,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68954832,lithuania-a-lyga,lithuania-a-lyga,upcoming,2026-05-15,17:00,FK Riteriai,FK Panevezys,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62117368,france-national,france-national,upcoming,2026-05-15,17:30,FC Fleury 91,FC Rouen,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68492520,latvia-virsliga,latvia-virsliga,upcoming,2026-05-15,15:00,Grobinas SC/LFS,FK Tukums 2000/TSS,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70687986,iceland-2-deild,iceland-2-deild,upcoming,2026-05-15,19:15,Haukar Hafnarfjordur,Fjolnir,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68995142,china-chinese-super-league,china-chinese-super-league,upcoming,2026-05-15,11:35,Henan,Shenzhen Peng City,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61286597,croatia-hnl,croatia-hnl,upcoming,2026-05-15,16:00,HNK Vukovar 1991,NK Varazdin,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67691592,australia-nsw-league-one,australia-nsw-league-one,upcoming,2026-05-15,10:00,Hurstville FC,Prospect United,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68320176,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-15,17:00,Husqvarna FF,IK Tord,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68320178,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-15,17:30,IFK Skovde FK,Vanersborgs IF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70687988,iceland-2-deild,iceland-2-deild,upcoming,2026-05-15,19:15,Kari,Hviti Riddarinn,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66854758,ireland-first-division,ireland-first-division,upcoming,2026-05-15,18:45,Kerry FC,Wexford FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67919262,norway-3rd-division-group-1,norway-3rd-division-group-1,upcoming,2026-05-15,17:00,KFUM 2,Valerenga IF 2,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70698892,iceland-3-deild,iceland-3-deild,upcoming,2026-05-15,19:15,KH Hlidarendi,Ymir Kopavogur,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70317950,denmark-1-division,denmark-1-division,upcoming,2026-05-15,16:00,Kolding IF,Lyngby BK,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61062331,poland-ekstraklasa,poland-ekstraklasa,upcoming,2026-05-15,18:30,Korona Kielce,Widzew Lodz,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68687648,ecuador-ligapro-primera-a,ecuador-ligapro-primera-a,upcoming,2026-05-15,21:30,LDU Quito,CD Tecnico Universitario,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61732304,portugal-liga-portugal-2,portugal-liga-portugal-2,upcoming,2026-05-15,19:00,Leixoes SC,Lusitania FC Lourosa,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67905668,australia-u23-queensland-premier-league-1,australia-u23-queensland-premier-league-1,upcoming,2026-05-15,08:30,Logan Lightning,Redlands United,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67807380,australia-northern-nsw-npl,australia-northern-nsw-npl,upcoming,2026-05-15,10:00,Maitland FC,Cooks Hill United,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61732302,portugal-liga-portugal-2,portugal-liga-portugal-2,upcoming,2026-05-15,18:00,Maritimo Madeira,GD Chaves,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70926670,ethiopia-premier-league,ethiopia-premier-league,upcoming,2026-05-15,10:00,Mekelle 70 Enderta FC,Ethiopian Medhin,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68160562,australia-victoria-premier-league-1,australia-victoria-premier-league-1,upcoming,2026-05-15,10:30,Melbourne Knights,Eltham Redbacks FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70556720,india-indian-super-league,india-indian-super-league,upcoming,2026-05-15,14:00,Mohammedan SC,Mumbai City,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61677922,slovakia-2-liga,slovakia-2-liga,upcoming,2026-05-15,15:00,MSK Puchov,MSK Povazska Bystrica,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61677914,slovakia-2-liga,slovakia-2-liga,upcoming,2026-05-15,15:00,MSK Zilina B,Slavia Tu Kosice,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68160550,australia-victoria-premier-league-1,australia-victoria-premier-league-1,upcoming,2026-05-15,10:30,Northcote City,FC Bulleen Lions,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71242316,england-league-two,england-league-two,upcoming,2026-05-15,19:00,Notts County,Chesterfield FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61272923,hungary-nb-i,hungary-nb-i,upcoming,2026-05-15,15:45,Nyiregyhaza Spartacus FC,Kazincbarcikai SC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71343372,cyprus-1st-division,cyprus-1st-division,upcoming,2026-05-15,16:00,Olympiakos Nicosia,Anorthosis Famagusta,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70379168,bolivia-division-profesional,bolivia-division-profesional,upcoming,2026-05-15,00:00,Oriente Petrolero,Guabira Montero,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70207498,belgium-pro-league,belgium-pro-league,upcoming,2026-05-15,18:45,Oud-Heverlee Leuven,Royal Antwerp FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71450704,mexico-liga-mx-clausura,mexico-liga-mx-clausura,upcoming,2026-05-15,01:00,CF Pachuca,Pumas UNAM,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71401832,scotland-premiership,scotland-premiership,upcoming,2026-05-15,18:45,Partick Thistle FC,Dunfermline Athletic FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67878230,australia-queensland-npl,australia-queensland-npl,upcoming,2026-05-15,09:30,Peninsula Power FC,Gold Coast Knights,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_63004417,poland-i-liga,poland-i-liga,upcoming,2026-05-15,16:00,Pogon Siedlce,FKS Stal Mielec,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_63004425,poland-i-liga,poland-i-liga,upcoming,2026-05-15,18:30,Polonia Warszawa,Wisla Krakow,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61732308,portugal-liga-portugal-2,portugal-liga-portugal-2,upcoming,2026-05-15,17:00,FC Porto B,SL Benfica B,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61272931,hungary-nb-i,hungary-nb-i,upcoming,2026-05-15,18:00,Puskas Akademia FC Felcsut,MTK Budapest,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62117372,france-national,france-national,upcoming,2026-05-15,17:30,Quevilly-Rouen Metropole,Paris 13 Atletico,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68377560,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-15,18:00,Raagsveds IF,FOC Farsta,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66627492,switzerland-challenge-league,switzerland-challenge-league,upcoming,2026-05-15,18:15,FC Rapperswil-Jona,FC Stade Nyonnais,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68042480,paraguay-division-de-honor-apertura,paraguay-division-de-honor-apertura,upcoming,2026-05-15,20:00,Rubio Nu,Nacional Asuncion,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66854050,ireland-premier-division,ireland-premier-division,upcoming,2026-05-15,18:45,Saint Patrick´s Athletic FC,Shelbourne FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71242320,england-league-two,england-league-two,upcoming,2026-05-15,18:15,Salford City,Grimsby Town,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67017922,norway-1st-division,norway-1st-division,upcoming,2026-05-15,16:00,Sandnes Ulf,Egersunds IK,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62117360,france-national,france-national,upcoming,2026-05-15,17:30,SC Aubagne Air Bel,SM Caen,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68995140,china-chinese-super-league,china-chinese-super-league,upcoming,2026-05-15,11:35,Shanghai Port FC,Zhejiang FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70962958,india-i-league,india-i-league,upcoming,2026-05-15,13:00,Shillong Lajong FC,Rajasthan United,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62117370,france-national,france-national,upcoming,2026-05-15,17:30,Sochaux-Montbeliard,Le Puy Foot 43 Auvergne,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71401180,italy-serie-b,italy-serie-b,upcoming,2026-05-15,18:00,SSC Bari,FC Sudtirol Bolzano,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66627490,switzerland-challenge-league,switzerland-challenge-league,upcoming,2026-05-15,18:15,Stade Lausanne Ouchy,Neuchatel Xamax,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68995144,china-chinese-super-league,china-chinese-super-league,upcoming,2026-05-15,11:35,Tianjin Jinmen Tiger,Chengdu Rongcheng,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70224432,georgia-erovnuli-liga,georgia-erovnuli-liga,upcoming,2026-05-15,16:00,FC Torpedo Kutaisi,FC Dila Gori,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66854760,ireland-first-division,ireland-first-division,upcoming,2026-05-15,18:45,Treaty United,Finn Harps FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62117364,france-national,france-national,upcoming,2026-05-15,17:30,US Concarneau,FC Villefranche Beaujolais,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62117374,france-national,france-national,upcoming,2026-05-15,17:30,Valenciennes FC,LB Chateauroux,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71457436,malta-premier-league,malta-premier-league,upcoming,2026-05-15,17:00,Valletta FC,Hamrun Spartans FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62117376,france-national,france-national,upcoming,2026-05-15,17:30,FC Versailles 78,Stade Briochin,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66606306,czechia-divize-b,czechia-divize-b,upcoming,2026-05-15,15:30,FC Viktoria Marianske Lazne,FC Chomutov,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66854052,ireland-premier-division,ireland-premier-division,upcoming,2026-05-15,18:45,Waterford FC,Derry City FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66627412,switzerland-challenge-league,switzerland-challenge-league,upcoming,2026-05-15,18:15,FC Wil 1900,FC Vaduz,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67878228,australia-queensland-npl,australia-queensland-npl,upcoming,2026-05-15,09:30,Wynnum Wolves FC,Eastern Suburbs FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61062327,poland-ekstraklasa,poland-ekstraklasa,upcoming,2026-05-15,16:00,Zaglebie Lubin,Pogon Szczecin,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71096656,england-fa-cup,england-fa-cup,upcoming,2026-05-16,14:00,Chelsea FC,Manchester City,odds_api_io_events_search,2026-05-13T14:11:23.336889+00:00
odds_api_io_70934642,australia-northern-territory-premier-league-reserves,australia-northern-territory-premier-league-reserves,upcoming,2026-05-16,08:30,Darwin Hearts FC Reserves,Garuda FC Reserves,odds_api_io_events_search,2026-05-13T14:11:23.336889+00:00
odds_api_io_71415362,australia-western-australia-npl,australia-western-australia-npl,upcoming,2026-05-16,07:00,Fremantle City,Olympic Kingsway SC,odds_api_io_events_search,2026-05-13T14:11:23.336889+00:00
odds_api_io_69767606,australia-western-australia-state-league-1,australia-western-australia-state-league-1,upcoming,2026-05-16,07:00,Mandurah City,UWA Nedlands FC,odds_api_io_events_search,2026-05-13T14:11:23.336889+00:00
odds_api_io_69768176,australia-western-australia-state-league-1-reserves,australia-western-australia-state-league-1-reserves,upcoming,2026-05-16,05:00,Mandurah City FC Reserves,Uwa Nedlands FC Reserves,odds_api_io_events_search,2026-05-13T14:11:23.336889+00:00
odds_api_io_69115202,australia-western-australia-npl,australia-western-australia-npl,upcoming,2026-05-16,07:00,Olympic Kingsway SC,Fremantle City,odds_api_io_events_search,2026-05-13T14:11:23.336889+00:00
odds_api_io_70930074,australia-northern-territory-premier-league-women,australia-northern-territory-premier-league-women,upcoming,2026-05-16,06:30,Port Darwin FC,Darwin Hearts FC,odds_api_io_events_search,2026-05-13T14:11:23.336889+00:00
odds_api_io_62322506,england-amateur-super-league-women,england-amateur-super-league-women,upcoming,2026-05-16,12:00,West Ham United FC,Manchester City WFC,odds_api_io_events_search,2026-05-13T14:11:23.336889+00:00
